Order Amount,Customer Email Domain,Past Fraud History,Fraud Probability (%)
644.7361565564444,outlook.com,0,25
697.008960022429,edu.com,0,15
547.2971989141203,outlook.com,1,75
259.28106831788324,company.com,0,-10
352.23903356888025,outlook.com,0,25
189.7817396334114,outlook.com,0,5
909.366055720292,outlook.com,1,95
587.5578768184592,edu.com,0,15
406.8429025960035,gmail.com,0,25
467.3857456076914,company.com,0,10
947.8105062156972,edu.com,0,35
161.8178890849194,edu.com,0,-5
590.3675336966293,outlook.com,0,25
510.8297920956213,hotmail.com,0,25
615.3396930803013,company.com,0,10
27.929081982632102,edu.com,0,-5
873.40266985471,hotmail.com,0,45
932.7970996587762,edu.com,0,35
569.4818517533168,company.com,0,10
699.6843156381233,company.com,0,10
923.2743873655228,hotmail.com,0,45
710.1662479702646,company.com,1,80
161.01365248511874,gmail.com,0,5
580.525476565145,edu.com,0,15
610.6478959190273,outlook.com,0,25
429.8893645893622,company.com,0,10
739.0797932684756,hotmail.com,0,45
935.0233446213247,hotmail.com,0,45
926.3128277777085,company.com,0,30
456.3309776900908,gmail.com,0,25
122.1056653823477,yahoo.com,0,5
984.9927869727112,company.com,0,30
840.5091055814747,yahoo.com,0,45
133.41605439123418,outlook.com,0,5
921.6334637911986,hotmail.com,0,45
871.197398441507,hotmail.com,0,45
523.6496765548114,gmail.com,1,75
595.3626813874799,hotmail.com,0,25
405.01267683142896,company.com,0,10
64.21402243381101,company.com,0,-10
341.8452692294419,company.com,0,10
804.8249141120314,yahoo.com,0,45
14.58570277455683,gmail.com,0,5
340.16417997423275,edu.com,0,15
404.1870066550339,gmail.com,0,25
542.0216469085436,company.com,0,10
920.6570602486329,edu.com,0,35
352.88253442230166,edu.com,0,15
353.4836698772654,edu.com,1,65
740.1262356286509,hotmail.com,0,45
457.6957614809091,gmail.com,0,25
232.35877471058214,edu.com,1,45
457.9151209713665,yahoo.com,0,25
149.44845017600187,gmail.com,0,5
184.62311664116106,hotmail.com,0,5
503.38409501208497,outlook.com,0,25
424.7361950095024,hotmail.com,0,25
915.697442057419,edu.com,0,35
368.76996012546675,company.com,0,10
584.7824667752631,hotmail.com,1,75
635.9416450403351,outlook.com,0,25
22.9635120224503,yahoo.com,0,5
666.9019982965435,outlook.com,0,25
186.25560720105392,outlook.com,0,5
961.4596142947606,company.com,0,30
157.17610047558182,yahoo.com,1,55
420.4778824897535,company.com,0,10
94.49617139785742,yahoo.com,0,5
996.9055093274878,edu.com,0,35
507.17306022793014,hotmail.com,1,75
599.4311671468433,gmail.com,0,25
76.4057126145432,hotmail.com,0,5
752.460865695186,gmail.com,0,45
217.8065371646299,gmail.com,1,55
899.0737465463067,company.com,0,30
213.08824407718708,yahoo.com,1,55
198.7808434570299,hotmail.com,0,5
46.18417116961393,outlook.com,0,5
477.34627565889923,edu.com,0,15
569.1927219299903,edu.com,0,15
75.05155303406885,outlook.com,0,5
777.7723405280605,outlook.com,0,45
458.7559464005473,hotmail.com,0,25
529.1463666343043,gmail.com,0,25
446.3551194688459,company.com,0,10
406.7554302665727,yahoo.com,1,75
564.0439279951357,yahoo.com,1,75
163.6878434714054,company.com,0,-10
190.1088491903184,gmail.com,0,5
863.1677648033822,outlook.com,0,45
946.6543075122964,edu.com,0,35
379.5762231169554,gmail.com,0,25
278.03722641211823,edu.com,0,-5
647.5595478066256,outlook.com,0,25
414.6468293871154,gmail.com,0,25
35.13249210374141,outlook.com,0,5
164.59107139252845,outlook.com,0,5
718.8125065589236,edu.com,0,35
662.3347024910498,hotmail.com,0,25
36.825032578448656,edu.com,0,-5
229.75244031361996,hotmail.com,0,5
238.76404862219067,outlook.com,0,5
675.1738161627411,yahoo.com,1,75
29.513432376820514,hotmail.com,0,5
113.06749616472811,yahoo.com,0,5
801.9169245194574,edu.com,0,35
186.75921543379027,gmail.com,0,5
656.218646773356,edu.com,0,15
245.80095323625926,yahoo.com,0,5
108.44697883175171,hotmail.com,0,5
250.74046908945954,yahoo.com,1,55
725.0442625371026,yahoo.com,0,45
857.1395034252229,company.com,0,30
831.9176659213217,outlook.com,0,45
403.21169432227026,hotmail.com,0,25
671.4042852049397,hotmail.com,0,25
212.93445246166277,company.com,0,-10
300.2162529584031,gmail.com,0,25
897.3724603359086,outlook.com,0,45
22.871904275628673,yahoo.com,0,5
94.6534455459234,hotmail.com,0,5
215.80739259456703,company.com,0,-10
36.26688183508152,outlook.com,0,5
189.62108073889934,hotmail.com,0,5
587.2111453599953,gmail.com,0,25
427.210305086573,company.com,0,10
893.7449939662051,outlook.com,0,45
819.2691261210565,company.com,1,80
348.3991781808972,hotmail.com,0,25
266.82919909697955,hotmail.com,0,5
385.89548408559426,outlook.com,0,25
594.3919930896596,company.com,0,10
275.3830044146475,edu.com,1,45
627.9074187706427,yahoo.com,1,75
415.31753566932804,company.com,0,10
556.5267090434604,outlook.com,0,25
441.7652638439635,edu.com,0,15
301.5211019464985,hotmail.com,1,75
948.9687738925351,outlook.com,0,45
765.9697362181632,gmail.com,0,45
148.712044008788,outlook.com,0,5
869.7832961389337,gmail.com,0,45
492.5568862670185,edu.com,0,15
895.6067046251505,gmail.com,0,45
801.8567033878421,gmail.com,0,45
430.9613694245411,edu.com,0,15
32.244615236916225,hotmail.com,0,5
275.99058579109663,company.com,0,-10
546.2178725142583,gmail.com,0,25
637.1434376278858,hotmail.com,0,25
265.3088085788703,hotmail.com,0,5
147.96251333209588,yahoo.com,0,5
836.5809344313061,company.com,0,30
984.5581588965166,gmail.com,0,45
530.433280479659,yahoo.com,0,25
179.96249298982048,company.com,0,-10
279.5842532541753,hotmail.com,0,5
28.206769781992065,company.com,0,-10
915.155818494894,hotmail.com,0,45
126.57357206123973,gmail.com,0,5
580.751310759111,hotmail.com,0,25
281.3146684803339,company.com,0,-10
558.6362224906355,outlook.com,0,25
654.9061844683456,company.com,0,10
831.4443856701296,yahoo.com,0,45
214.35705904299718,company.com,0,-10
20.88587037189567,edu.com,0,-5
145.5167737681192,hotmail.com,0,5
901.018455429624,gmail.com,0,45
875.1511767868901,hotmail.com,0,45
601.4389711486052,edu.com,0,15
604.5116918293169,edu.com,0,15
668.3863078007929,company.com,0,10
183.6175658372151,gmail.com,0,5
915.2678264657102,yahoo.com,0,45
424.5828196431524,hotmail.com,1,75
389.3071429670025,outlook.com,1,75
523.7285282300091,company.com,0,10
56.496307107304496,hotmail.com,0,5
174.62053506851862,yahoo.com,0,5
740.6532802621067,company.com,0,30
91.9706812458752,yahoo.com,0,5
607.1205883717244,outlook.com,0,25
252.89561858450776,outlook.com,0,5
395.4026579015568,company.com,0,10
295.80679940299285,outlook.com,0,5
362.11598930029965,yahoo.com,0,25
721.855446132403,hotmail.com,0,45
304.15049846694325,outlook.com,0,25
570.7405938939282,edu.com,0,15
481.2898981771087,edu.com,0,15
667.0344537090217,edu.com,0,15
937.4614419315104,company.com,0,30
735.2463762381478,yahoo.com,0,45
222.79097480484918,edu.com,0,-5
40.871303710671825,outlook.com,0,5
269.64140385682686,hotmail.com,1,55
599.1271513932522,hotmail.com,0,25
60.91155534940785,hotmail.com,0,5
501.402584729224,company.com,1,60
600.8744204277203,outlook.com,0,25
340.9014519087912,outlook.com,0,25
773.2030817083637,outlook.com,0,45
115.53227060243408,edu.com,0,-5
84.38640391845067,gmail.com,0,5
730.9068686415674,gmail.com,0,45
500.5364030441365,yahoo.com,0,25
691.5183724634587,yahoo.com,0,25
440.47906521770875,hotmail.com,0,25
253.93801290671576,edu.com,0,-5
820.9112944974577,gmail.com,0,45
801.4217201792894,company.com,0,30
697.7495061458825,edu.com,0,15
279.4236858576631,hotmail.com,0,5
594.3283602003962,hotmail.com,0,25
367.36415797062654,edu.com,0,15
100.66625259336782,outlook.com,0,5
918.1404397076203,yahoo.com,1,95
145.45044460977178,gmail.com,0,5
950.7349802825944,gmail.com,0,45
451.5457152283762,company.com,0,10
